1,三角貿易,さんかくぼうえき,tam giác mậu dịch
1,三部会,さんぶかい,"Hội nghị 3 đẳng cấp, Quốc hội Phong kiến Pháp"
1,三面等価の原則,さんめんとうかのげんそく,nguyên tắc tương đương ba mặt
1,上乗せ,うわのせ,chồng chất
1,上半期,かみはんき,6 tháng đầu năm
1,上場,じょうじょう,"niêm yết cố phiếu, lên sàn chứng khoán"
1,上昇,じょうしょう,tăng cao
1,下半期,しもはんき,6 tháng cuối năm
1,下級裁判所,かきゅうさいばんしょ,tòa án cấp dưới
1,下落,げらく,sụt giảm
1,下請,したうけ,hợp đồng phụ
1,下請け企業,したうけきぎょう,nhà thầu phụ
1,下関条約,しものせきじょうやく,Hiệp ước Shimonoseki
1,下降,かこう,"tụt xuống, rơi xuống"
1,不動産,ふどうさん,bất động sản
1,不換紙幣,ふかんしへい,"tiền không có khả năng hoán đổi, tiền định danh"
1,不文憲法,ふぶんけんぽう,hiến phát bất thành văn
1,不況,ふきょう,tình trạng khó khăn
1,不登校,ふとうこう,"không đi học, trốn học"
1,不良債権,ふりょうさいけん,nợ xấu
1,不良品,ふりょうひん,sản phẩm lỗi
1,不通,ふつう,sự tắc nghẽn
1,不逮捕特権,ふたいほとっけん,quyền không bị bắt giữ
1,与党,よとう,Đảng cầm quyền
1,世帯,せたい,hộ gia đình
1,世界のエネルギー資源,せかいのエネルギーしげん,tài nguyên năng lượng trên thế giới
1,世界の人口,せかいのじんこう,dân số thế giới
1,世界の住居,せかいのじゅうきょ,nhà ở trên thế giới
1,世界の原料資源(鉱物資源),せかいのげんりょうしげん（こうぶつしげん）,tài nguyên nguyên liệu (tài nguyên khoáng sản) trên thế giới
1,世界の国々,せかいのくにぐに,các nước trên thế giới
1,世界の宗教,せかいのしゅうきょう,tôn giáo trên thế giới
1,世界の工場,せかいのこうじょう,công xưởng (nhà máy) của thế giới
1,世界の工業,せかいのこうぎょう,ngành công nghiệp trên thế giới
1,世界の旅客輸送と貨物輸送,せかいのりょかくゆそうとかもつゆそう,vận chuyển hành khách và vận tải hàng hóa thế giới
1,世界の林業,せかいのりんぎょう,lâm nghiệp trên thế giới
1,世界の核拡散状況,せかいのかくかくさんじょうきょう,Tình hình phổ biến vũ khí hạt nhân trên thế giới
1,世界の水産業,せかいのすいさんぎょう,ngành thủy sản trên thế giới
1,世界の畜産業,せかいのちくさんぎょう,ngành chăn nuôi trên thế giới
1,世界の異常気象,せかいのいじょうきしょう,khí tượng bất thường trên thế giới
1,世界の総人口,せかいのそうじんこう,tổng dân số thế giới
1,世界の衣服,せかいのいふく,y phục trên thế giới
1,世界の言語,せかいのげんご,ngôn ngữ trên thế giới
1,世界の農業,せかいののうぎょう,nông nghiệp trên thế giới
1,世界の通信,せかいのつうしん,truyền thông thế giới
1,世界の電力生産,せかいのでんりょくせいさん,sản xuất điện lực trên thế giới
1,世界の食生活,せかいのしょくせいかつ,đời sống ẩm thực trên thế giới
1,世界人権宣言,せかいじんけんせんげん,Tuyên ngôn Quốc tế Nhân quyền
1,世界保健機関,せかいほけんきかん,Tổ chức Y tế Thế giới (WHO)
1,世界各国の選挙権年齢,せかいかっこくのせんきょけんねんれい,độ tuổi bầu cử của các nước trên thế giới
1,世界恐慌,せかいきょうこう,cuộc đại suy thoái kinh tế thế giới
1,世界知的所有権機関 (WIPO),せかいちてきしょゆうけんきかん,Tổ chức Sở hữu Trí tuệ Thế giới (WIPO)
1,世界自然保護基金 (WWF),せかいしぜんほごききん,Quỹ Quốc tế Bảo vệ Thiên nhiên (WWF)
1,世界貿易機関 (WTO),せかいぼうえききかん,Tổ chức Thương mại Thế giới (WTO)
1,世界銀行,せかいぎんこう,Ngân hàng Thế giới
1,世界食糧計画 (WFP),せかいしょくりょうけいかく,Chương trình Lương thực Thế giới (WFP)
1,世論,よろん,dư luận
1,世論操作,よろんそうさ,dẫn dắt dư luận
1,両院協議会,りょういんきょうぎかい,Hội đồng lưỡng viện
1,中国,ちゅうごく,Trung Quốc
1,中国分割,ちゅうごくぶんかつ,tranh giành Trung Quốc
1,中央銀行,ちゅうおうぎんこう,ngân hàng Trung ương
1,中小企業 （問題）,ちゅうしょうきぎょう（もんだい）,(vấn đề) doanh nghiệp vừa và nhỏ
1,中小企業基本法,ちゅうしょうきぎょうきほんほう,Luật Doanh nghiệp vừa và nhỏ
1,中心業務地区 (CBD),ちゅうしんぎょうむちく,khu vực thương mại trung tâm (CBD)
1,中曽根康弘,なかそねやすひろ,Nakasone Yasuhiro
1,中東戦争,ちゅうとうせんそう,Chiến tranh Trung Đông
1,中毒,ちゅうどく,"trúng độc, bị ngộ độc"
1,中継,ちゅうけい,"sự truyền, nối"
1,中華人民共和国,ちゅうかじんみんきょうわこく,nước Cộng hòa Nhân dân Trung Hoa
1,中華民国,ちゅうかみんこく,Trung Hoa dân quốc
1,中距離核戦力全廃条約  (INF全廃条約）,ちゅうきょりかくせんりょくぜんぱいじょうやく,Hiệp ước Hủy bỏ vũ khí hạt nhân tầm trung (INF)
1,主催,しゅさい,tổ chức 
1,主婦,しゅふ,nội trợ
1,主権国家,しゅけんこっか,quốc gia có chủ quyền
1,主要国首脳会議 (G8),しゅようこくしゅのうかいぎ,Hội nghị thượng đỉnh các nước chủ chốt (G8)
1,乗っ取る,のっとる,"đoạt được, giành lấy"
1,乗客,じょうきゃく,"khách đi tàu, xe"
1,九ヵ国条約,きゅうかこくじょうやく,Hiệp ước 9 nước
1,乱れる,みだれる,loạn
1,乾燥,かんそう,khô hạn
1,乾燥帯,かんそうたい,vùng (đới) khô hạn
1,乾燥帯気候,かんそうたいきこう,khí hậu đới khô cằn
1,予備,よび,dự bị
1,予報,よほう,dự báo
1,予想,よそう,dự đoán
1,予測,よそく,dự tính
1,予知,よち,"tiên tri, dự đoán"
1,予算,よさん,dự toán
1,予算,よさん,ngân sách
1,予算の先議権,よさんのせんぎけん,quyền xem xét trước Ngân sách
1,予算の議決,よさんのぎけつ,biểu quyết ngân sách
1,争議権,そうぎけん,quyền kháng nghị
1,事なかれ主義,ことなかれしゅぎ,"chủ nghĩa an thân, nguyên tắc hòa bình bằng mọi giá"
1,事件,じけん,"sự việc, vụ việc"
1,事実,じじつ,sự thật
1,事情,じじょう,"sự tình, nội tình, lý do riêng"
1,事故,じこ,tai nạn
1,二大政党制,にだいせいとうせい,chế độ hai chính đảng lớn
1,二月革命(フランス),にがつかくめい,Cách mạng tháng Hai (Pháp)
1,二月革命(ロシア),にがつかくめい,Cách mạng tháng Hai (Nga)
1,二次エネルギー,にじエネルギー,năng lượng thứ cấp
1,二酸化炭素,にさんかたんそ,khí CO2
1,二院制,にいんせい,chế độ Lưỡng viện
1,互換性,ごかんせい,tính tương thích
1,五大改革指令,ごだいかいかくしれい,mệnh lệnh 5 cải cách lớn
1,五大銀行,ごだいぎんこう,5 ngân hàng lớn
1,亜寒帯,あかんたい,Á hàn đới
1,交戦権の否認,こうせんけんのひにん,phủ nhận quyền giao chiến
1,交渉,こうしょう,sự đàm phán 
1,交番,こうばん,đồn cảnh sát
1,交通,こうつう,giao thông
1,京都議定書,きょうとぎていしょ,Nghị định thư Kyoto
1,人事,じんじ,nhân sự
1,人事院,じんじいん,Cơ quan Nhân sự Quốc gia
1,人件費,じんけんひ,chi phí nhân sự
1,人口の分布と人口密度,じんこうのぶんぷとじんこうみつど,sự phân bổ dân số và mật độ dân số
1,人口ピラミッド,じんこうピラミッド,tháp dân số
1,人口密度,じんこうみつど,mật độ dân số
1,人口構成,じんこうこうせい,cấu thành dân số
1,人口爆発,じんこうばくはつ,bùng nổ dân số
1,人口論,じんこうろん,"""Thuyết dân số"""
1,人工知能,じんこうちのう,trí tuệ nhân tạo
1,人工臓器,じんこうぞうき,cơ quan nội tạng nhân tạo
1,人材派遣,じんざいはけん,phái cử nhân viên
1,人材育成,じんざいいくせい,đào tạo nhân viên
1,人権保障,じんけんほしょう,bảo đảm nhân quyền
1,人権宣言(フランス),じんけんせんげん,Tuyên ngôn Nhân quyền (Pháp)
1,人種,じんしゅ,"chủng tộc, nhân chủng"
1,人種差別問題,じんしゅさべつもんだい,vấn đề phân biệt chủng tộc
1,人種差別撤廃条約,じんしゅさべつてっぱいじょうやく,Công ước Quốc tế xóa bỏ phân biệt chủng tộc
1,人種隔離政策,じんしゅかくりせいさく,chính sách phân biệt chủng tộc
1,人身の自由,じんしんのじゆう,tự do nhân thân
1,人間環境宣言,にんげんかんきょうせんげん,Tuyên ngôn Liên hiệp quốc về Môi trường Con người
1,人類,じんるい,nhân loại
1,介入,かいにゅう,sự can thiệp
1,介護,かいご,"sự trông nom, chăm sóc"
1,介護保険法,かいごほけんほう,Luật Bảo hiểm Điều dưỡng
1,仏像,ぶつぞう,Tượng Phật
1,仏教,ぶっきょう,Phật giáo
1,仏教,ぶっきょう,Phật giáo
1,付加価値,ふかかち,giá trị gia tăng
1,付加価値税,ふかかちぜい,thuế giá trị gia tăng
1,代替エネルギー,だいたいエネルギー,năng lượng thay thế
1,代替財,だいたいざい,hàng hóa thay thế
1,代表作,だいひょうさく,tác phẩm tiêu biểu
1,代表民主制,だいひょうみんしゅせい,chế độ dân chủ đại diện
1,代金,だいきん,chi phí
1,令状主義,れいじょうしゅぎ,nguyên tắc án lệnh
1,仲裁,ちゅうさい,trọng tài
1,任せる,まかせる,phó thác
1,任命,にんめい,bổ nhiệm / chỉ định
1,企てる,くわだてる,"thành lập, lên kế hoạch"
1,企業,きぎょう,doanh nghiệp
1,企業別組合,きぎょうべつくみあい,công đoàn công ty
1,企業合同,きぎょうごうどう,hợp doanh
1,企業物価指数,きぎょうぶっかしすう,"chỉ số giá hàng hóa doanh nghiệp, chỉ số giá bán buôn"
1,企業統合,きぎょうとうごう,doanh nghiệp thống nhất
1,企業連合,きぎょうれんごう,tập đoàn độc tài kinh tế
1,企画,きかく,"thành lập, lên kế hoạch"
1,伊藤博文,いとうひろぶみ,Ito Hirobumi
1,会計年度,かいけいねんど,năm tài chính
1,会計検査院,かいけいけんさいん,Viện kiểm toán
1,伝える,つたえる,truyền đạt
1,伝導,でんどう,sự truyền dẫn
1,伝来,でんらい,sự truyền nối
1,伝染,でんせん,sự truyền nhiễm
1,伝統,でんとう,truyền thống
1,伝統工芸,でんとうこうげい,thủ công truyền thống
1,低公害車,ていこうがいしゃ,xe hơi có lượng khí thải thấp
1,低成長,ていせいちょう,tăng trưởng thấp
1,住宅,じゅうたく,khu dân cư
1,住民投票,じゅうみんとうひょう,trưng cầu dân ý
1,住民発案,じゅうみんはつあん,người dân đề xướng luật lệ
1,住民自治,じゅうみんじち,cư dân tự quản
1,佐藤栄作,さとうえいさく,Sato Eisaku
1,体力,たいりょく,thể lực
1,体積,たいせき,thể tích
1,余る,あまる,"dư, thừa"
1,余暇,よか,thời gian rảnh rỗi
1,余裕,よゆう,"thong thả, có thời gian"
1,作家,さっか,tác giả
1,作戦,さくせん,"tác chiến, chiến lược"
1,作曲,さっきょく,sự sáng tác nhạc
1,作風,さくふう,tác phong
1,使節,しせつ,"Công sứ, đại diện ngoại giao"
1,供給,きょうきゅう,cung cấp
1,供給(Supply)の法則,きょうきゅうのほうそく,nguyên lý cung (cung cấp)
1,供給の価格弾力性,きょうきゅうのかかくだんりょくせい,độ co giãn giá của cung cấp
1,供給曲線,きょうきゅうきょくせん,đường cung cấp
1,供給曲線のシフト,きょうきゅうきょくせんのシフト,sự thay đổi của đường cung cấp
1,依存,いぞん,phụ thuộc
1,依頼,いらい,nhờ vã
1,価値観,かちかん,giá trị quan
1,価格,かかく,giá cả 
1,価格の下方硬直性,かかくのかほうこうちょくせい,tính cứng nhắc của giá
1,価格の自動調節機能,かかくのじどうちょうせつきのう,cơ chế điều chỉnh giá cả tự động
1,侵入,しんにゅう,thâm nhập
1,侵害,しんがい,xâm hại
1,侵略,しんりゃく,xâm lược
1,便乗,びんじょう,quá giang
1,係わる,かかわる,liên quan 
1,促す,うながす,"xúc tiến, thúc đẩy"
1,促進,そくしん,thúc đẩy
1,保つ,たもつ,"giữ, bảo quản"
1,保健所,ほけんしょ,trung tâm y tế
1,保存,ほぞん,"bảo tồn, bảo quản"
1,保守,ほしゅ,bảo thủ
1,保守党(イギリス),ほしゅとう,Đảng Bảo thủ (Anh)
1,保守合同,ほしゅごうどう,sự kết hợp của 2 đảng bảo thủ
1,保持,ほじ,"bảo trì, bảo quản"
1,保有,ほゆう,sở hữu
1,保証,ほしょう,"sự bảo chứng, bảo đảm"
1,保護貿易,ほごぼうえき,bảo hộ mậu dịch
1,保護貿易政策,ほごぼうえきせいさく,chính sách bảo hộ mậu dịch
1,保険,ほけん,bảo hiểm
1,保障,ほしょう,sự đảm bảo
1,信教の自由,しんきょうのじゆう,tự do tín ngưỡng
1,信用創造,しんようそうぞう,"thiết lập tín dụng, tạo lập tín dụng"
1,信託,しんたく,sự uỷ thác
1,信頼,しんらい,tín nhiệm
1,修復,しゅうふく,sự sửa chữa
1,修正資本主義,しゅうせいしほんしゅぎ,chủ nghĩa tư bản tu chính
1,俳優,はいゆう,diễn viên
1,俳句,はいく,thơ Haiku
1,倉庫,そうこ,kho
1,個人情報保護法,こじんじょうほうほごほう,Luật Bảo vệ thông tin cá nhân
1,個別的自衛権,こべつてきじえいけん,Quyền tự vệ cá nhân
1,個性,こせい,cá tính
1,倒産,とうさん,phá sản
1,候補,こうほ,ứng cử
1,借款,しゃっかん,khoản vay
1,借金,しゃっきん,việc vay tiền
1,偏る,かたよる,lệch
1,偏西風,へんせいふう,gió Tây
1,偏見,へんけん,phiến diện
1,停戦,ていせん,đình chiến (tạm dừng chiến tranh)
1,停戦監視団,ていせんかんしだん,đoàn giám sát đình chiến
1,健康,けんこう,"sức khỏe, khỏe mạnh"
1,偽る,いつわる,"đùa, lùa gạt"
1,偽造,ぎぞう,"giả, ngụy tạo"
1,備蓄,びちく,dự trữ
1,催す,もよおす,tổ chức 
1,催促,さいそく,thôi thúc
1,債務,さいむ,tiền phải trả
1,債権,さいけん,món nợ (cho người khác nợ)
1,傾く,かたむく,nghiêng
1,傾向,けいこう,khuynh hướng
1,傾斜,けいしゃ,"nghiêng, xu hướng"
1,傾斜生産方式,けいしゃせいさんほうしき,chính sách sản xuất ưu tiên
1,儒教,じゅきょう,Nho giáo
1,優れる,すぐれる,ưu tú
1,優劣,ゆうれつ,"tài giỏi hay yếu kém, mạnh hay yếu"
1,優秀,ゆうしゅう,ưu tú
1,優美,ゆうび,thiện mỹ
1,優雅,ゆうが,"sự dịu dàng, thanh lịch"
1,兆し,きざし,dấu hiệu
1,兆候,ちょうこう,dấu hiệu
1,先住民の権利宣言,せんじゅうみんのけんりせんげん,Tuyên ngôn Quyền lợi của người bản địa
1,先祖,せんぞ,tổ tiên
1,先進国の人口問題,せんしんこくのじんこうもんだい,vấn đề dân số của nước phát triển
1,先進国首脳会議,せんしんこくしゅのうかいぎ,Hội nghị thượng đỉnh các nước tiên tiến
1,光ファイバー,ひかりファイバー,cáp quang
1,兌換紙幣,だかんしへい,tiền có thể chuyển đổi
1,免疫,めんえき,miễn dịch
1,免責特権,めんせきとっけん,quyền miễn trừ trách nhiệm
1,免除,めんじょ,miễn
1,入力,にゅうりょく,nhập dữ liệu
1,入札,にゅうさつ,sự đấu thầu
1,入社,にゅうしゃ,bắt đầu làm việc một công ty
1,全会一致制,ぜんかいいっちせい,chế độ nhất trí hoàn toàn
1,全国労働関係法,ぜんこくろうどうかんけいほう,Đạo luật Quan hệ Lao động Quốc gia
1,全国産業復興法 (NIRA),ぜんこくさんぎょうふっこうほう,Đạo luật phục hồi công nghiệp quốc gia (NIRA)
1,全地球測位システム (GPS),ぜんちきゅうそくいシステム,hệ thống định vị toàn cầu (GPS)
1,全権委任法,ぜんけんいにんほう,Đạo luật Trao quyền
1,公企業,こうきぎょう,doanh nghiệp nhà nước
1,公債,こうさい,công trái
1,公債金,こうさいきん,nợ công
1,公共の福祉,こうきょうのふくし,phúc lợi công cộng
1,公共事業,こうきょうじぎょう,công trình công cộng
1,公共料金,こうきょうりょうきん,tiền công ích
1,公共財,こうきょうざい,tài sản công cộng
1,公務員,こうむいん,"công chức, viên chức"
1,公定歩合,こうていぶあい,tỷ suất chiết khấu ngân hàng
1,公定歩合,こうていぶあい,lãi suất chiết khấu chính thức
1,公定歩合操作,こうていぶあいそうさ,nghiệp vụ lãi suất chiết khấu chính thức
1,公害,こうがい,ô nhiễm do công nghiệp
1,公害対策基本法,こうがいたいさくきほんほう,Luật cơ bản chống ô nhiễm môi trường
1,公式,こうしき,chính thức
1,公文書,こうぶんしょ,văn bản chính thức của nhà nước
1,公正取引委員会,こうせいとりひきいいんかい,Ủy ban Thương mại lành mạnh
1,公民権運動,こうみんけんうんどう,phong trào quyền công dân
1,公演,こうえん,"sự công diễn, biểu diễn trước công chúng"
1,公用語,こうようご,ngôn ngữ chính thức
1,公的扶助,こうてきふじょ,trợ cấp chính phủ
1,公私合同企業,こうしごうどうきぎょう,doanh nghiệp công tư hợp doanh
1,公職選挙法,こうしょくせんきょほう,Luật Bầu cử công chức
1,公衆衛生,こうしゅうえいせい,y tế cộng đồng
1,公開市場操作,こうかいしじょうそうさ,nghiệp vụ công khai thị trường
1,共同声明,きょうどうせいめい,lời tuyên bố chung
1,共産党,きょうさんとう,đảng Cộng sản
1,共産党情報局,きょうさんとうじょうほうきょく,Cục Thông tin của Quốc tế Cộng sản
1,兵役,へいえき,nghĩa vụ quân sự
1,内戦,ないせん,nội chiến
1,内的営力,ないてきえいりょく,quá trình nội sinh
1,内閣,ないかく,nội các
1,内閣の仕組み,ないかくのしくみ,cơ cấu nội các
1,内閣の権限,ないかくのけんげん,quyền hạn của nội các
1,内閣の組織,ないかくのそしき,tổ chức nội các
1,内閣の総辞職,ないかくのそうじしょく,nội các từ chức tập thể
1,内閣不信任案決議,ないかくふしんにんあんけつぎ,bỏ phiếu bất tín nhiệm nội các
1,内閣制度,ないかくせいど,chế độ nội các
1,内閣府,ないかくふ,văn phòng nội các
1,内閣総理大臣の指名,ないかくそうりだいじんのしめい,chỉ định thủ tướng nội các
1,内閣総理大臣の権限,ないかくそうりだいじんけんげん,quyền hạn của Thủ tướng nội các
1,内陸型地震(直下型地震),ないりくがたじしん（ちょっかがたじしん）,động đất trong đất liền (động đất kiểu trực tiếp bên dưới)
1,内陸水路交通,ないりくすいろこうつう,giao thông đường thủy trong đất liền
1,内需拡大,ないじゅかくだい,mở rộng nhu cầu (tiêu dùng) nội địa
1,円安,えんやす,đồng yên mất giá
1,円為替相場の推移,えん かわせのそうばすいい,thay đổi trong tỉ giá hối đoái yên
1,円高,えんだか,đồng yên tăng giá
1,円高不況,えんだかふきょう,suy thoái kinh tế do đồng yên tăng giá
1,再審,さいしん,"xét xử lại, thẩm định lại, phúc thẩm"
1,再現,さいげん,tái hiện
1,再生可能エネルギー,さいせいかのうエネルギー,năng lượng tái tạo
1,再軍備宣言,さいぐんびせんげん,tuyên ngôn tái vũ trang
1,最高裁判所,さいこうさいばんしょ,tòa án tối cao
1,冷える,ひえる,làm lạnh
1,冷やす,ひやす,lạnh
1,冷凍,れいとう,sự làm đông lạnh
1,冷却,れいきゃく,"sự ướp lạnh, sự làm lạnh"
1,冷害,れいがい,sự thiệt hại do thời tiết lạnh
1,冷帯,れいたい,Á hàn đới (đới cận Bắc cực)
1,冷帯冬季少雨気候,れいたいとうきしょううきこう,khí hậu cận Bắc cực
1,冷帯気候,れいたいきこう,khí hậu lục địa
1,冷帯湿潤気候,れいたいしつじゅんきこう,khí hậu lục địa ẩm
1,冷戦,れいせん,chiến tranh lạnh
1,冷房,れいぼう,phòng lạnh
1,冷蔵,れいぞう,làm lạnh
1,冷静,れいせい,"bình tĩnh, điềm tĩnh"
1,処理,しょり,"xử lí, giải quyết"
1,凶作,きょうさく,sự mất mùa
1,出張,しゅっちょう,việc đi công tác
1,出演,しゅつえん,sự trình diễn
1,出版,しゅっぱん,sự xuất bản
1,出生,しゅっせい・しゅっしょう,sự sinh đẻ
1,出産,しゅっさん,"sinh sản, sinh con"
1,出稼ぎ,でかせぎ,sự làm việc xa nhà
1,出荷,しゅっか,xuất hàng
1,分割,ぶんかつ,phân chia
1,分子,ぶんし,phân tử
1,分布,ぶんぷ,sự phân bố
1,分担,ぶんたん,sự phân chia
1,分析,ぶんせき,phân tích
1,分業,ぶんぎょう,phân công lao động
1,分裂,ぶんれつ,phân chia
1,分配国民所得,ぶんぱいこくみんしょとく,thu nhập quốc dân theo phương diện phân phối
1,刑事裁判,けいじさいばん,tòa hình sự
1,刑事補償請求権,けいじほしょうせいきゅうけん,quyền yêu cầu bồi thường hình sự
1,初任給,しょにんきゅう,lương tháng đầu
1,判断,はんだん,phán đoán
1,利子,りし,lãi suất
1,利潤,りじゅん,lợi nhuận 
1,利潤追求,りじゅんついきゅう,tìm kiếm lợi nhuận
1,利益,りえき,"lợi ích, lợi nhuận"
1,制御,せいぎょ,"sự thống trị, sự kiểm soát, sự chế ngự"
1,制裁,せいさい,chế tài
1,制限,せいげん,"chế hạn, giới hạn"
1,制限選挙,せいげんせんきょ,bầu cử hạn chế
1,刺激,しげき,sự kích thích
1,削る,けずる,hủy bỏ
1,削減,さくげん,sự cắt giảm
1,削除,さくじょ,hủy bỏ
1,前線,ぜんせん,tiền tuyến 
1,副作用,ふくさよう,tác dụng phụ
1,割く,さく,phân chia
1,割合,わりあい,tỉ lệ
1,創造性,そうぞうせい,tính sáng tạo
1,劇場,げきじょう,"nhà hát, rạp hát, sân khấu"
1,加える,くわえる,thêm vào
1,加工貿易,かこうぼうえき,mậu dịch gia công chế biến
1,劣る,おとる,"yếu đuối, yếu thế"
1,助言,じょげん,"nói đỡ, nói giúp, trợ ngôn"
1,労働,ろうどう,lao động
1,労働三権,ろうどうさんけん,3 quyền chính của người lao động
1,労働三法,ろうどうさんぽう,3 luật lao động chính
1,労働党(イギリス),ろうどうとう,Đảng Lao động (Anh)
1,労働問題,ろうどうもんだい,vấn đề lao động
1,労働基本権,ろうどうきほんけん,quyền lao động cơ bản
1,労働基準法,ろうどうきじゅんほう,Luật Lao động Tiêu chuẩn
1,労働組合,ろうどうくみあい,công đoàn lao động
1,労働組合法,ろうどうくみあいほう,Luật Công đoàn
1,労働運動の歴史,ろうどううんどうれきし,lịch sử của phong trào Lao động
1,労働関係調整法,ろうどうかんけいちょうせいほう,Luật Điều chỉnh Quan hệ Lao động
1,労災,ろうさい,tai nạn lao động
1,効果,こうか,hiệu quả
1,効率,こうりつ,hiệu suất hoạt động
1,動機,どうき,động cơ
1,勢力,せいりょく,thế lực
1,勢力均衡方式,せいりょくきんこうほうしき,phương thức cân bằng thế lực
1,勤める,つとめる,làm việc
1,勤労権,きんろうけん,quyền làm việc
1,勤勉,きんべん,cần mẫn
1,勤務,きんむ,làm việc
1,勧める,すすめる,"tiến cử, giới thiệu"
1,勧告,かんこく,sự khuyến cáo
1,勧誘,かんゆう,xúi giục
1,包括的核実験禁止条約 (CTBT),ほうかつてきかくじっけんきんしじょうやく,Hiệp ước cấm thử nghiệm hạt nhân toàn diện (CTBT)
1,化合物,かごうぶつ,hợp chất
1,化石燃料,かせきねんりょう,nhiên liệu hóa thạch
1,北アイルランド問題,きたアイルランドもんだい,vấn đề (xung đột vũ trang ) tại Bắc Ai-len
1,北京条約,ぺきんじょうやく,Hiệp ước Bắc Kinh
1,北大西洋条約機構 (NATO),きたたいせいようじょうやくきこう,Tổ chức Hiệp ước Bắc Đại Tây Dương (NATO)
1,北朝鮮,きたちょうせん,Bắc Triều Tiên
1,北極,ほっきょく,bắc cực
1,北海油田,ほっかいゆでん,dầu biển Bắc
1,北清事変,ほくしんじへん,phong trào Nghĩa Hòa Đoàn
1,北爆,ほくばく,ném bom miền Bắc (Việt Nam)
1,北米自由貿易協定,ほくべいじゆうぼうえききょうてい,Hiệp định Thương mại Tự do Bắc Mỹ (NAFTA)
1,匹敵,ひってき,so sánh
1,医師,いし,bác sỹ
1,医療,いりょう,y tế
1,医薬品,いやくひん,dược phẩm
1,十月革命,じゅうがつかくめい,Cách mạng tháng Mười
1,半大統領制,はんだいとうりょうせい,chế độ bán tổng thống (hệ thống thủ tướng tổng thống)
1,半導体,はんどうたい,chất bán dẫn
1,協力,きょうりょく,hợp tác
1,協調,きょうちょう,"hợp tác, hiệp lực"
1,協調介入,きょうちょうかいにゅう,phối hợp can thiệp
1,協議,きょうぎ,"sự đàm phán, thương nghị"
1,南アフリカ(ブール)戦争,みなみアフリカせんそう,chiến tranh Nam Phi (Boer)
1,南アフリカ共和国,みなみアフリカきょうわこく,nước Cộng hòa Nam Phi
1,南下政策,なんかせいさく,chính sách Nam tiến
1,南北問題,なんぼくもんだい,vấn đề Nam-Bắc
1,南北戦争,なんぼくせんそう,Chiến tranh Nam Bắc (Mỹ)
1,南南問題,なんなんもんだい,vấn đề Nam-Nam
1,南極,なんきょく,Nam cực
1,南海トラフ,なんかいトラフ,trũng Nankai
1,南満州鉄道株式会社(満鉄),みなみまんしゅうてつどうかぶしきがいしゃ　（まんてつ）,công ty TNHH Đường sắt Nam Mãn Châu (Mãn Thiết)
1,南米南部共同市場  (MERCOSUR),なんべいなんぶきょうどうしじょう,Hiệp định Thương mại Tự do Nam Mỹ (MERCOSUR)
1,単一為替レート,たんいつかわせレート,tỉ giá hối đoái đơn nhất
1,単独政権,たんどくせいけん,chính quyền đơn đảng
1,単純,たんじゅん,đơn giản
1,占有率,せんゆうりつ,tỉ lệ chiếm hữu thị trường
1,印象,いんしょう,ấn tượng
1,危うい,あやうい,suýt nữa
1,危ない,あぶない,nguy hiểm
1,危機,きき,"khủng hoảng, nguy cơ"
1,危機管理,ききかんり,quản lí khủng hoảng
1,危険,きけん,nguy hiểm
1,卸売,おろしうり,bán buôn
1,厚生労働省,こうせいろうどうしょう,Bộ Y tế - Lao động và Phúc lợi
1,原価,げんか,giá gốc
1,原子力発電,げんしりょくはつでん,điện hạt nhân
1,原子炉,げんしろ,lò phản ứng hạt nhân
1,原子爆弾,げんしばくだん,bom nguyên tử
1,原敬,はらたかし,Hara Takashi
1,原水爆禁止世界大会,げんすいばくきんしせかいたいかい,Hội nghị thế giới chống Bom nguyên tử và Hydrogen
1,参入,さんにゅう,gia nhập thị trường
1,参審制度,さんしんせいど,chế độ hội thẩm nhân dân
1,参政権,さんせいけん,quyền tham gia chính trị
1,参政権,さんせいけん,"quyền tham chính, quyền bỏ phiếu"
1,参議院,さんぎいん,tham nghị viện (thượng viện)
1,参議院,さんぎいん,"Thượng viện, tham nghị viện"
1,反トラスト法,はんトラストほう,luật chống độc quyền tại Mỹ
1,反応,はんのう,phản ứng
1,反戦,はんせん,sự phản công
1,収入,しゅうにゅう,thu nhập
1,収拾,しゅうしゅう,thâu tóm
1,収益,しゅうえき,tiền lãi
1,収賄,しゅうわい,sự ăn năn hối lỗi
1,取材,しゅざい,"sự thu thập, sự điều tra"
1,取締役会,とりしまりやくかい,"hội đồng quản trị, ban giám đốc"
1,受精,じゅせい,sự thụ tinh
1,受諾,じゅだく,"sự chấp hành, sự nhận lời"
1,口論,こうろん,tranh cãi
1,古典,こてん,cổ điển
1,古典派経済学,こてんはけいざいがく,kinh tế học (phái) cổ điển
1,古期造山帯,こきぞうざんたい,vành đai kiến tạo sơn cổ
1,召集,しょうしゅう,triệu tập
1,可処分所得,かしょぶんしょとく,"thu nhập sau thuế, thu nhập khả dụng"
1,台湾,たいわん,Đài Loan
1,台詞,せりふ,lời thoại
1,台風,たいふう,bão
1,右翼,うよく,"cánh phải, cánh hữu"
1,司法,しほう,tư pháp
1,司法権の独立,しほうけんのどくりつ,tính độc lập của quyền tư pháp
1,合併,がっぺい,"hợp nhất, sát nhập"
1,合弁,ごうべん,sự liên doanh
1,合意,ごうい,hội ý
